Inventory Level,Price,Discount,day,month,weekday,lag_1,lag_7,rolling_mean_7,rolling_mean_14,Units Sold
118,80.85,20,10,3,4,2.0,345.0,128.0,144.21428571428572,60
195,76.42,10,10,3,4,60.0,259.0,92.71428571428571,126.92857142857143,12
325,78.75,0,10,3,4,12.0,37.0,127.14285714285714,139.28571428571428,278
53,60.55,20,11,3,5,278.0,346.0,83.57142857142857,129.64285714285714,41
396,27.43,0,11,3,5,41.0,103.0,112.57142857142857,139.28571428571428,306
349,37.47,15,11,3,5,306.0,89.0,143.42857142857142,157.92857142857142,305
191,82.38,5,11,3,5,305.0,2.0,161.57142857142858,165.14285714285714,129
248,26.6,10,11,3,5,129.0,60.0,172.42857142857142,150.21428571428572,136
487,52.96,10,12,3,6,136.0,12.0,220.71428571428572,156.71428571428572,350
113,56.49,15,12,3,6,350.0,278.0,181.42857142857142,154.28571428571428,3
238,92.4,10,12,3,6,3.0,41.0,207.71428571428572,145.64285714285714,225
254,15.47,10,12,3,6,225.0,306.0,185.28571428571428,148.92857142857142,149
424,74.89,0,12,3,6,149.0,305.0,188.14285714285714,165.78571428571428,325
293,21.66,10,13,3,0,325.0,129.0,181.57142857142858,171.57142857142858,83
165,93.62,15,13,3,0,83.0,136.0,170.28571428571428,171.35714285714286,57
464,53.14,5,13,3,0,57.0,350.0,165.85714285714286,193.28571428571428,319
173,73.46,15,13,3,0,319.0,3.0,166.71428571428572,174.07142857142858,9
280,14.27,10,13,3,0,9.0,225.0,153.57142857142858,180.64285714285714,133
338,89.64,20,14,3,1,133.0,149.0,145.28571428571428,165.28571428571428,91
448,49.79,10,14,3,1,91.0,325.0,116.42857142857143,152.28571428571428,123
146,43.05,15,14,3,1,123.0,83.0,112.57142857142857,147.07142857142858,56
433,40.42,5,14,3,1,56.0,57.0,106.42857142857143,138.35714285714286,14
212,67.88,20,14,3,1,14.0,319.0,72.0,118.92857142857143,78
461,33.03,20,15,3,2,78.0,9.0,109.28571428571429,138.0,270
100,57.06,0,15,3,2,270.0,133.0,104.42857142857143,129.0,99
277,84.19,10,15,3,2,99.0,91.0,97.14285714285714,121.21428571428571,40
371,72.52,20,15,3,2,40.0,123.0,129.71428571428572,123.07142857142857,351
86,86.64,20,15,3,2,351.0,56.0,125.57142857142857,119.07142857142857,27
108,30.79,20,16,3,3,27.0,14.0,131.57142857142858,119.0,56
365,43.93,20,16,3,3,56.0,78.0,170.42857142857142,121.21428571428571,350
352,54.8,5,16,3,3,350.0,270.0,141.85714285714286,125.57142857142857,70
92,91.4,5,16,3,3,70.0,99.0,134.57142857142858,119.5,48
385,80.94,20,16,3,3,48.0,40.0,155.71428571428572,126.42857142857143,188
360,15.7,20,17,3,4,188.0,351.0,154.42857142857142,142.07142857142858,342
211,43.69,5,17,3,4,342.0,27.0,179.71428571428572,152.64285714285714,204
249,99.17,20,17,3,4,204.0,56.0,195.0,163.28571428571428,163
84,75.28,5,17,3,4,163.0,350.0,150.85714285714286,160.64285714285714,41
252,18.26,0,17,3,4,41.0,70.0,168.14285714285714,155.0,191
497,63.42,0,18,3,5,191.0,48.0,166.85714285714286,150.71428571428572,39
284,73.74,0,18,3,5,39.0,188.0,167.85714285714286,161.78571428571428,195
342,51.79,15,18,3,5,195.0,342.0,148.0,151.21428571428572,203
319,91.3,0,18,3,5,203.0,204.0,122.85714285714286,151.28571428571428,28
287,85.43,15,18,3,5,28.0,163.0,132.0,163.5,227
171,37.92,20,19,3,6,227.0,41.0,148.71428571428572,149.78571428571428,158
413,29.77,10,19,3,6,158.0,191.0,176.0,172.07142857142858,382
266,66.96,5,19,3,6,382.0,39.0,198.57142857142858,182.71428571428572,197
131,15.05,5,19,3,6,197.0,195.0,173.85714285714286,170.85714285714286,22
163,76.88,10,19,3,6,22.0,203.0,162.57142857142858,155.28571428571428,124
327,88.87,10,20,3,0,124.0,28.0,195.42857142857142,159.14285714285714,258
423,32.15,15,20,3,0,258.0,227.0,180.42857142857142,156.21428571428572,122
112,86.33,10,20,3,0,122.0,158.0,161.42857142857142,155.07142857142858,25
363,32.18,15,20,3,0,25.0,382.0,153.14285714285714,164.57142857142858,324
170,43.73,10,20,3,0,324.0,197.0,131.14285714285714,164.85714285714286,43
71,36.19,10,21,3,1,43.0,22.0,135.42857142857142,154.64285714285714,52
168,42.96,10,21,3,1,52.0,124.0,128.71428571428572,145.64285714285714,77
275,84.18,15,21,3,1,77.0,258.0,118.85714285714286,157.14285714285714,189
451,60.04,10,21,3,1,189.0,122.0,102.71428571428571,141.57142857142858,9
323,83.26,0,21,3,1,9.0,25.0,121.28571428571429,141.35714285714286,155
86,56.78,15,22,3,2,155.0,324.0,79.0,116.07142857142857,28
110,26.2,0,22,3,2,28.0,43.0,74.0,102.57142857142857,8
449,84.88,20,22,3,2,8.0,52.0,125.57142857142857,130.5,413
419,71.54,5,22,3,2,413.0,77.0,128.57142857142858,128.64285714285714,98
416,46.27,15,22,3,2,98.0,189.0,117.42857142857143,118.14285714285714,111
65,58.24,5,23,3,3,111.0,9.0,123.28571428571429,113.0,50
330,40.75,0,23,3,3,50.0,155.0,124.0,122.64285714285714,160
327,26.07,15,23,3,3,160.0,28.0,135.0,107.0,105
249,82.61,0,23,3,3,105.0,8.0,159.0,116.5,176
374,46.77,20,23,3,3,176.0,413.0,128.85714285714286,127.21428571428571,202
320,86.83,5,24,3,4,202.0,98.0,160.14285714285714,144.35714285714286,317
135,17.79,15,24,3,4,317.0,111.0,152.57142857142858,135.0,58
51,11.5,5,24,3,4,58.0,50.0,145.71428571428572,134.5,2
200,91.92,0,24,3,4,2.0,160.0,150.85714285714286,137.42857142857142,196
393,67.44,5,24,3,4,196.0,105.0,142.14285714285714,138.57142857142858,44
353,73.88,20,25,3,5,44.0,176.0,121.0,140.0,28
391,70.04,20,25,3,5,28.0,202.0,141.28571428571428,135.07142857142858,344
113,79.55,20,25,3,5,344.0,317.0,108.28571428571429,134.21428571428572,86
340,35.95,5,25,3,5,86.0,58.0,131.71428571428572,142.14285714285714,222
325,74.61,15,25,3,5,222.0,2.0,168.71428571428572,157.21428571428572,261
252,61.3,0,26,3,6,261.0,196.0,165.71428571428572,158.28571428571428,175
57,94.91,0,26,3,6,175.0,44.0,160.57142857142858,151.35714285714286,8
70,10.55,20,26,3,6,8.0,28.0,161.28571428571428,141.14285714285714,33
299,81.42,0,26,3,6,33.0,344.0,145.71428571428572,143.5,235
403,34.89,20,26,3,6,235.0,86.0,153.42857142857142,130.85714285714286,140
306,48.95,15,27,3,0,140.0,222.0,131.85714285714286,131.78571428571428,71
164,24.77,10,27,3,0,71.0,261.0,106.28571428571429,137.5,82
271,17.35,20,27,3,0,82.0,175.0,97.28571428571429,131.5,112
288,64.05,0,27,3,0,112.0,8.0,96.28571428571429,128.42857142857142,1
244,39.62,15,27,3,0,1.0,33.0,120.85714285714286,141.07142857142858,205
119,37.16,0,28,3,1,205.0,235.0,103.0,124.35714285714286,110
123,94.55,0,28,3,1,110.0,140.0,97.57142857142857,125.5,102
180,49.04,10,28,3,1,102.0,71.0,104.57142857142857,118.21428571428571,120
192,52.24,20,28,3,1,120.0,82.0,110.14285714285714,108.21428571428571,121
496,99.28,0,28,3,1,121.0,112.0,136.14285714285714,116.71428571428571,294
413,40.4,15,29,3,2,294.0,1.0,177.85714285714286,137.07142857142858,293
255,60.52,0,29,3,2,293.0,205.0,178.42857142857142,149.64285714285714,209
61,91.58,10,29,3,2,209.0,110.0,165.42857142857142,134.21428571428572,19
387,90.16,5,29,3,2,19.0,102.0,184.57142857142858,141.07142857142858,236
186,48.58,5,29,3,2,236.0,120.0,190.42857142857142,147.5,161
306,42.21,0,30,3,3,161.0,121.0,186.42857142857142,148.28571428571428,93
69,83.59,0,30,3,3,93.0,294.0,150.14285714285714,143.14285714285714,40
356,84.34,15,30,3,3,40.0,293.0,113.71428571428571,145.78571428571428,38
109,33.46,15,30,3,3,38.0,209.0,90.71428571428571,134.57142857142858,48
186,16.38,0,30,3,3,48.0,19.0,89.71428571428571,127.57142857142857,12
427,42.88,10,31,3,4,12.0,236.0,76.14285714285714,130.35714285714286,141
391,46.33,15,31,3,4,141.0,161.0,70.0,130.21428571428572,118
209,45.24,20,31,3,4,118.0,93.0,61.857142857142854,124.14285714285714,36
476,69.45,20,31,3,4,36.0,40.0,116.28571428571429,133.21428571428572,421
477,75.6,0,31,3,4,421.0,38.0,133.42857142857142,123.57142857142857,158
85,44.27,5,1,4,5,158.0,48.0,136.28571428571428,113.5,68
129,88.28,0,1,4,5,68.0,12.0,144.57142857142858,117.14285714285714,70
148,41.3,5,1,4,5,70.0,141.0,124.57142857142857,100.35714285714286,1
242,19.61,10,1,4,5,1.0,118.0,124.42857142857143,97.21428571428571,117
352,95.54,5,1,4,5,117.0,36.0,159.85714285714286,110.85714285714286,284
264,97.64,10,2,4,6,284.0,421.0,111.0,113.64285714285714,79
403,38.0,0,2,4,6,79.0,158.0,97.71428571428571,115.57142857142857,65
106,34.86,5,2,4,6,65.0,68.0,89.57142857142857,112.92857142857143,11
50,14.84,15,2,4,6,11.0,70.0,85.0,114.78571428571429,38
355,70.16,15,2,4,6,38.0,1.0,86.0,105.28571428571429,8
203,88.72,15,3,4,0,8.0,117.0,87.28571428571429,105.85714285714286,126
119,29.2,15,3,4,0,126.0,284.0,53.714285714285715,106.78571428571429,49
174,18.04,15,3,4,0,49.0,79.0,63.0,87.0,144
434,47.12,15,3,4,0,144.0,65.0,54.857142857142854,76.28571428571429,8
86,88.35,15,3,4,0,8.0,11.0,62.714285714285715,76.14285714285714,66
61,53.57,20,4,4,1,66.0,38.0,65.28571428571429,75.14285714285714,56
57,45.04,20,4,4,1,56.0,8.0,66.85714285714286,76.42857142857143,19
470,15.08,10,4,4,1,19.0,126.0,84.14285714285714,85.71428571428571,247
243,11.37,0,4,4,1,247.0,49.0,91.71428571428571,72.71428571428571,102
344,48.74,10,4,4,1,102.0,144.0,86.42857142857143,74.71428571428571,107
299,93.65,10,5,4,2,107.0,8.0,101.71428571428571,78.28571428571429,115
158,79.02,0,5,4,2,115.0,66.0,97.42857142857143,80.07142857142857,36
312,18.23,0,5,4,2,36.0,56.0,124.14285714285714,94.71428571428571,243
208,36.66,0,5,4,2,243.0,19.0,129.0,97.92857142857143,53
473,26.61,0,5,4,2,53.0,247.0,115.85714285714286,100.0,155
371,86.1,5,6,4,3,155.0,102.0,111.71428571428571,101.71428571428571,73
119,34.67,0,6,4,3,73.0,107.0,100.57142857142857,93.5,29
371,32.45,0,6,4,3,29.0,115.0,92.57142857142857,97.14285714285714,59
89,12.8,15,6,4,3,59.0,36.0,91.85714285714286,94.64285714285714,31
77,51.83,15,6,4,3,31.0,243.0,66.85714285714286,95.5,68
289,49.98,15,7,4,4,68.0,53.0,98.0,113.5,271
407,58.62,15,7,4,4,271.0,155.0,118.85714285714286,117.35714285714286,301
266,34.75,5,7,4,4,301.0,73.0,139.14285714285714,125.42857142857143,215
326,51.68,20,7,4,4,215.0,29.0,168.71428571428572,134.64285714285714,236
418,56.15,0,7,4,4,236.0,59.0,186.28571428571428,139.42857142857142,182
341,71.34,10,8,4,5,182.0,31.0,190.71428571428572,141.28571428571428,62
497,80.97,10,8,4,5,62.0,68.0,191.71428571428572,129.28571428571428,75
348,91.69,15,8,4,5,75.0,271.0,190.14285714285714,144.07142857142858,260
219,93.72,0,8,4,5,260.0,301.0,168.42857142857142,143.64285714285714,149
67,73.28,20,8,4,5,149.0,215.0,147.28571428571428,143.21428571428572,67
106,69.15,5,9,4,6,67.0,236.0,121.0,144.85714285714286,52
310,37.05,15,9,4,6,52.0,182.0,122.71428571428571,154.5,194
233,52.51,5,9,4,6,194.0,62.0,136.85714285714286,163.78571428571428,161
123,73.34,0,9,4,6,161.0,75.0,143.57142857142858,167.64285714285714,122
271,50.25,15,9,4,6,122.0,260.0,117.0,153.57142857142858,74
180,71.18,5,10,4,0,74.0,149.0,95.85714285714286,132.14285714285714,1
304,63.8,10,10,4,0,1.0,67.0,102.71428571428571,125.0,115
110,57.28,0,10,4,0,115.0,52.0,95.42857142857143,108.21428571428571,1
323,93.63,10,10,4,0,1.0,194.0,75.0,98.85714285714286,51
326,69.27,20,10,4,0,51.0,161.0,58.57142857142857,97.71428571428571,46
413,73.74,0,11,4,1,46.0,122.0,61.142857142857146,102.35714285714286,140
230,17.96,0,11,4,1,140.0,74.0,80.28571428571429,98.64285714285714,208
489,80.95,0,11,4,1,208.0,1.0,112.42857142857143,104.14285714285714,226
218,56.31,0,11,4,1,226.0,115.0,96.0,99.35714285714286,0
455,20.56,5,11,4,1,0.0,1.0,142.85714285714286,119.14285714285714,329
207,19.44,15,12,4,2,329.0,51.0,160.0,117.5,171
387,26.52,20,12,4,2,171.0,46.0,192.42857142857142,125.5,273
441,47.05,0,12,4,2,273.0,140.0,176.14285714285714,118.64285714285714,26
136,56.94,5,12,4,2,26.0,208.0,151.71428571428572,116.0,37
140,34.06,20,12,4,2,37.0,226.0,123.85714285714286,118.14285714285714,31
312,35.12,20,13,4,3,31.0,0.0,149.71428571428572,122.85714285714286,181
223,89.78,5,13,4,3,181.0,329.0,128.28571428571428,135.57142857142858,179
265,53.34,15,13,4,3,179.0,171.0,111.71428571428571,135.85714285714286,55
441,66.89,0,13,4,3,55.0,273.0,73.42857142857143,132.92857142857142,5
144,55.56,5,13,4,3,5.0,26.0,82.85714285714286,129.5,92
339,32.36,20,14,4,4,92.0,37.0,106.14285714285714,128.92857142857142,200
179,14.65,0,14,4,4,200.0,31.0,115.42857142857143,119.64285714285714,96
268,34.73,20,14,4,4,96.0,181.0,92.71428571428571,121.21428571428571,22
191,75.21,10,14,4,4,22.0,179.0,67.57142857142857,97.92857142857143,3
241,88.45,15,14,4,4,3.0,55.0,66.71428571428571,89.21428571428571,49
280,41.36,0,15,4,5,49.0,5.0,96.14285714285714,84.78571428571429,211
493,92.29,10,15,4,5,211.0,92.0,140.28571428571428,111.57142857142857,401
292,10.73,15,15,4,5,401.0,200.0,153.28571428571428,129.71428571428572,291
214,67.14,0,15,4,5,291.0,96.0,169.14285714285714,142.28571428571428,207
272,59.38,5,15,4,5,207.0,22.0,182.14285714285714,137.42857142857142,113
132,83.13,20,16,4,6,113.0,3.0,189.0,128.28571428571428,51
176,69.78,0,16,4,6,51.0,49.0,182.42857142857142,124.57142857142857,3
456,64.29,5,16,4,6,3.0,211.0,162.85714285714286,129.5,74
496,74.6,10,16,4,6,74.0,401.0,138.0,139.14285714285714,227
416,22.77,15,16,4,6,227.0,291.0,146.28571428571428,149.78571428571428,349
200,33.53,5,17,4,0,349.0,207.0,124.28571428571429,146.71428571428572,53
123,55.31,0,17,4,0,53.0,113.0,113.42857142857143,147.78571428571428,37
301,33.03,5,17,4,0,37.0,51.0,134.42857142857142,161.71428571428572,198
221,26.72,5,17,4,0,198.0,3.0,165.0,173.71428571428572,217
296,90.47,10,17,4,0,217.0,74.0,154.71428571428572,158.78571428571428,2
419,98.45,0,18,4,1,2.0,227.0,158.42857142857142,148.21428571428572,253
159,73.81,0,18,4,1,253.0,349.0,116.14285714285714,131.21428571428572,53
321,89.92,0,18,4,1,53.0,53.0,141.71428571428572,133.0,232
321,54.19,20,18,4,1,232.0,37.0,141.71428571428572,127.57142857142857,37
381,52.01,0,18,4,1,37.0,198.0,133.57142857142858,134.0,141
343,86.56,15,19,4,2,141.0,217.0,127.42857142857143,146.21428571428572,174
103,67.91,20,19,4,2,174.0,2.0,141.85714285714286,148.28571428571428,103
446,23.38,15,19,4,2,103.0,253.0,137.57142857142858,148.0,223
434,79.85,0,19,4,2,223.0,53.0,146.28571428571428,131.21428571428572,114
316,91.15,20,19,4,2,114.0,232.0,139.0,140.35714285714286,181
385,51.34,20,20,4,3,181.0,37.0,150.42857142857142,146.07142857142858,117
321,45.0,20,20,4,3,117.0,141.0,166.42857142857142,150.0,253
339,94.31,20,20,4,3,253.0,174.0,176.85714285714286,152.14285714285714,247
494,16.41,0,20,4,3,247.0,103.0,199.28571428571428,170.57142857142858,260
131,32.5,15,20,4,3,260.0,223.0,182.14285714285714,159.85714285714286,103
334,98.79,5,21,4,4,103.0,114.0,197.71428571428572,172.0,223
432,92.78,15,21,4,4,223.0,181.0,186.42857142857142,162.71428571428572,102
175,99.43,5,21,4,4,102.0,117.0,178.14285714285714,164.28571428571428,59
461,25.45,5,21,4,4,59.0,253.0,186.0,176.21428571428572,308
289,66.59,5,21,4,4,308.0,247.0,160.42857142857142,168.64285714285714,68
441,11.89,0,22,4,5,68.0,260.0,180.28571428571428,189.78571428571428,399
487,79.29,20,22,4,5,399.0,103.0,197.71428571428572,189.92857142857142,225
134,32.6,15,22,4,5,225.0,223.0,173.14285714285714,185.42857142857142,51
476,48.14,10,22,4,5,51.0,102.0,197.42857142857142,191.92857142857142,272
392,41.43,10,22,4,5,272.0,59.0,238.85714285714286,208.5,349
122,39.04,10,23,4,6,349.0,308.0,207.28571428571428,196.64285714285714,87
291,65.49,15,23,4,6,87.0,68.0,215.71428571428572,188.07142857142858,127
200,77.02,0,23,4,6,127.0,399.0,160.14285714285714,170.21428571428572,10
215,80.83,20,23,4,6,10.0,225.0,133.85714285714286,165.78571428571428,41
336,42.69,5,23,4,6,41.0,51.0,167.28571428571428,170.21428571428572,285
52,50.23,10,24,4,0,285.0,272.0,135.42857142857142,166.42857142857142,49
225,32.44,0,24,4,0,49.0,349.0,100.71428571428571,169.78571428571428,106
281,19.71,10,24,4,0,106.0,87.0,106.57142857142857,156.92857142857142,128
202,27.4,20,24,4,0,128.0,127.0,105.28571428571429,160.5,118
225,11.98,10,24,4,0,118.0,10.0,119.0,139.57142857142858,106
436,32.07,0,25,4,1,106.0,41.0,162.14285714285714,148.0,343
465,43.93,0,25,4,1,343.0,285.0,176.42857142857142,171.85714285714286,385
324,20.03,20,25,4,1,385.0,49.0,177.42857142857142,156.42857142857142,56
69,76.83,5,25,4,1,56.0,106.0,164.0,132.35714285714286,12
492,94.5,15,25,4,1,12.0,128.0,146.85714285714286,126.71428571428571,8
283,99.21,15,26,4,2,8.0,118.0,169.42857142857142,137.35714285714286,276
58,60.23,20,26,4,2,276.0,106.0,155.14285714285714,137.07142857142858,6
166,74.77,0,26,4,2,6.0,343.0,115.57142857142857,138.85714285714286,66
176,22.64,15,26,4,2,66.0,385.0,62.714285714285715,119.57142857142857,15
130,22.96,5,26,4,2,15.0,56.0,57.42857142857143,117.42857142857143,19
357,56.62,10,27,4,3,19.0,12.0,79.71428571428571,121.85714285714286,168
220,32.23,20,27,4,3,168.0,8.0,79.42857142857143,113.14285714285714,6
390,91.23,10,27,4,3,6.0,276.0,51.285714285714285,110.35714285714286,79
427,80.2,20,27,4,3,79.0,6.0,111.14285714285714,133.14285714285714,425
449,86.12,10,27,4,3,425.0,66.0,155.0,135.28571428571428,373
218,83.71,10,28,4,4,373.0,15.0,181.71428571428572,122.21428571428571,202
173,75.11,5,28,4,4,202.0,19.0,192.42857142857142,124.92857142857143,94
333,82.36,5,28,4,4,94.0,168.0,196.0,137.85714285714286,193
206,87.21,20,28,4,4,193.0,6.0,199.71428571428572,139.57142857142858,32
61,58.93,0,28,4,4,32.0,79.0,194.57142857142858,122.92857142857143,43
244,52.04,10,29,4,5,43.0,425.0,165.57142857142858,138.35714285714286,222
456,49.59,10,29,4,5,222.0,373.0,166.85714285714286,160.92857142857142,382
124,49.26,5,29,4,5,382.0,202.0,144.28571428571428,163.0,44
488,14.6,20,29,4,5,44.0,94.0,131.71428571428572,162.07142857142858,6
77,75.87,20,29,4,5,6.0,193.0,108.42857142857143,152.21428571428572,30
203,25.14,20,30,4,6,30.0,32.0,126.85714285714286,163.28571428571428,161
462,51.08,20,30,4,6,161.0,43.0,129.0,161.78571428571428,58
63,90.42,15,30,4,6,58.0,222.0,104.71428571428571,135.14285714285714,52
469,98.05,15,30,4,6,52.0,382.0,60.285714285714285,113.57142857142857,71
106,77.45,20,30,4,6,71.0,44.0,60.285714285714285,102.28571428571429,44
336,29.85,10,1,5,0,44.0,6.0,75.85714285714286,103.78571428571429,115
324,62.3,15,1,5,0,115.0,30.0,108.71428571428571,108.57142857142857,260
301,23.89,20,1,5,0,260.0,161.0,104.0,115.42857142857143,128
173,75.27,5,1,5,0,128.0,58.0,110.42857142857143,119.71428571428571,103
122,70.0,0,1,5,0,103.0,52.0,116.57142857142857,110.64285714285714,95
426,67.68,15,2,5,1,95.0,71.0,116.0,88.14285714285714,67
146,45.05,0,2,5,1,67.0,44.0,123.42857142857143,91.85714285714286,96
75,55.98,20,2,5,1,96.0,115.0,116.0,95.92857142857143,63
314,58.26,15,2,5,1,63.0,260.0,90.85714285714286,99.78571428571429,84
80,13.56,20,2,5,1,84.0,128.0,75.28571428571429,89.64285714285714,19
258,54.61,15,3,5,2,19.0,103.0,77.28571428571429,93.85714285714286,117
480,83.83,10,3,5,2,117.0,95.0,122.14285714285714,119.35714285714286,409
466,21.4,10,3,5,2,409.0,67.0,170.28571428571428,143.14285714285714,404
388,92.1,10,3,5,2,404.0,96.0,177.14285714285714,150.28571428571428,144
480,98.2,15,3,5,2,144.0,63.0,214.57142857142858,165.28571428571428,325
317,11.48,5,4,5,3,325.0,84.0,222.28571428571428,156.57142857142858,138
77,18.85,15,4,5,3,138.0,19.0,221.28571428571428,148.28571428571428,12
487,69.36,5,4,5,3,12.0,117.0,240.71428571428572,159.0,253
366,37.44,10,4,5,3,253.0,409.0,209.57142857142858,165.85714285714286,191
316,16.14,15,4,5,3,191.0,404.0,157.28571428571428,163.78571428571428,38
197,75.51,5,5,5,4,38.0,144.0,163.28571428571428,170.21428571428572,186
58,75.67,20,5,5,4,186.0,325.0,121.85714285714286,168.21428571428572,35
248,28.97,0,5,5,4,35.0,138.0,115.14285714285714,168.71428571428572,91
129,62.3,15,5,5,4,91.0,12.0,121.28571428571429,171.28571428571428,55
129,13.48,0,5,5,4,55.0,253.0,85.57142857142857,163.14285714285714,3
336,91.11,10,6,5,5,3.0,191.0,67.42857142857143,138.5,64
314,72.65,10,6,5,5,64.0,38.0,104.14285714285714,130.71428571428572,295
354,79.55,0,6,5,5,295.0,186.0,107.14285714285714,135.21428571428572,207
393,12.15,20,6,5,5,207.0,35.0,111.71428571428571,116.78571428571429,67
326,92.94,20,6,5,5,67.0,91.0,119.42857142857143,117.28571428571429,145
142,22.47,15,7,5,6,145.0,55.0,127.85714285714286,124.57142857142857,114
317,49.83,15,7,5,6,114.0,3.0,164.28571428571428,124.92857142857143,258
194,33.69,15,7,5,6,258.0,64.0,156.28571428571428,111.85714285714286,8
98,18.38,20,7,5,6,8.0,295.0,123.57142857142857,113.85714285714286,66
50,87.56,0,7,5,6,66.0,207.0,95.57142857142857,101.35714285714286,11
143,99.55,0,8,5,0,11.0,67.0,93.0,102.35714285714286,49
358,82.52,10,8,5,0,49.0,145.0,93.42857142857143,106.42857142857143,148
237,86.8,20,8,5,0,148.0,114.0,79.57142857142857,103.71428571428571,17
115,15.85,5,8,5,0,17.0,258.0,51.57142857142857,107.92857142857143,62
179,48.9,0,8,5,0,62.0,8.0,67.28571428571429,111.78571428571429,118
